time;generation biomass;generation fossil brown coal/lignite;generation fossil gas;generation fossil hard coal;generation fossil oil;generation hydro pumped storage consumption;generation hydro run-of-river and poundage;generation hydro water reservoir;generation nuclear;generation other;generation other renewable;generation solar;generation waste;generation wind onshore;forecast solar day ahead;forecast wind onshore day ahead;total load forecast;total load actual;price day ahead;price actual
2015-06-28 23:00:00;520;932;4969;7354;283;494;696;756;5990;87;52;761;271;4224;669;4257;25232;25623;46,02;56,88
2015-06-29 00:00:00;519;928;4220;7321;282;561;689;616;5990;88;52;754;271;3755;667;3824;23944;24227;46,25;55,61
2015-06-29 01:00:00;516;926;4066;7286;283;734;689;574;5992;88;52;754;271;3316;668;3307;23560;23557;46,37;55,61
2015-06-29 02:00:00;519;934;4057;7328;283;785;685;564;5993;88;53;749;276;3051;668;3080;23276;23323;46,71;55,76
2015-06-29 03:00:00;524;963;4087;7435;284;699;698;630;5995;87;52;729;275;2773;615;2870;23739;23789;48,9;57,61
2015-06-29 04:00:00;526;968;4418;7545;279;292;728;990;5996;87;50;512;278;2643;507;2687;25424;25285;59,13;67,31
2015-06-29 05:00:00;532;981;5241;7595;298;0;777;1890;5999;88;52;484;276;2526;584;2554;27950;27623;62;69,26
2015-06-29 06:00:00;536;979;5760;7623;364;0;814;3338;6003;88;55;1173;273;2098;1412;2264;30463;30376;64,13;75,41
2015-06-29 07:00:00;537;983;6098;7632;381;0;846;4422;5994;87;50;2935;270;1512;3243;1697;31999;32945;64,19;75,23
2015-06-29 08:00:00;534;982;6276;7514;383;0;873;5311;5974;85;57;4312;268;1461;4310;1392;33456;34586;66;78,33
2015-06-29 09:00:00;537;957;6473;7598;373;0;870;4676;5966;85;58;4864;267;1706;4807;1612;34224;35226;66,5;84,2
2015-06-29 10:00:00;535;954;6501;7617;381;0;875;5013;5965;85;55;5130;267;1979;5164;1969;35326;36354;67,08;84,39
2015-06-29 11:00:00;532;921;6374;7653;381;0;868;5379;5964;85;56;5267;269;2351;5286;2360;35889;36936;65,57;83,07
2015-06-29 12:00:00;535;924;6535;7678;378;0;851;4500;5962;85;56;5238;268;2791;5274;2739;35397;36533;61,87;79,5
2015-06-29 13:00:00;531;905;6570;7681;371;0;832;4379;5961;85;56;5177;253;3178;5172;3183;35291;36397;61;77,25
2015-06-29 14:00:00;525;905;6467;7686;378;0;820;4370;5961;85;57;4981;238;3509;4972;3502;35302;36518;60,94;76,75
2015-06-29 15:00:00;518;906;6500;7666;382;0;801;4168;5957;84;58;4632;222;3776;4613;3782;35571;36539;62,5;77,9
2015-06-29 16:00:00;523;906;6356;7638;375;0;788;3852;5958;84;60;4118;215;4033;4066;4095;35119;35894;62,21;78,1
2015-06-29 17:00:00;522;887;6196;7716;388;0;813;3699;5960;84;58;3416;213;4171;3359;4204;34368;35335;62;75,02
2015-06-29 18:00:00;527;902;6370;7739;393;0;823;3608;5984;85;60;2518;212;4079;2178;4138;33911;34667;61,87;74,84
2015-06-29 19:00:00;531;958;6321;7706;392;0;817;3968;5994;85;60;1734;216;4182;1153;4114;33419;34339;63,01;76,16
2015-06-29 20:00:00;535;969;6093;7741;393;0;812;3919;5998;85;61;1408;219;4523;747;4413;33169;34012;62,7;76,96
2015-06-29 21:00:00;536;944;5662;7718;397;0;805;2888;6000;85;61;1382;221;4677;672;4668;31278;31795;59,75;73,23
2015-06-29 22:00:00;532;936;5267;7729;379;0;737;2552;6004;85;60;1372;221;4980;658;4895;29330;30122;59,75;69,21
2015-06-29 23:00:00;522;951;5019;7715;377;34;716;1225;6008;86;58;1374;217;4868;651;4941;27515;28084;52,65;62,38
2015-06-30 00:00:00;521;953;4772;7856;370;774;719;837;6003;85;61;1372;220;4784;649;4811;26037;26790;49;57,98
2015-06-30 01:00:00;518;962;4535;7797;368;796;717;688;6000;86;59;1369;223;4572;655;4629;25377;26188;49,34;57,47
2015-06-30 02:00:00;519;874;4553;7669;368;885;716;701;6001;86;58;1370;225;4399;661;4403;25069;25843;50;57,55
2015-06-30 03:00:00;530;839;4423;7770;363;698;718;685;6001;86;60;1333;205;4194;587;4238;25311;25936;52,48;59,96
2015-06-30 04:00:00;530;892;4537;7738;365;312;721;1119;6001;87;60;1074;200;4132;600;4137;26510;27193;56,9;64,66
2015-06-30 05:00:00;531;911;4892;7919;379;0;770;2283;5993;87;59;975;203;3779;700;3939;28721;29223;59,75;66,85
2015-06-30 06:00:00;538;950;5180;8016;386;0;812;3371;5991;87;59;1354;201;3332;1581;3421;31257;31538;62,69;75,09
2015-06-30 07:00:00;528;967;5555;8053;380;0;837;4326;5998;88;60;2712;199;2906;3482;2956;33651;33912;64,08;75,98
2015-06-30 08:00:00;517;962;5832;8092;377;0;844;5224;5997;88;60;3761;200;2776;4605;2749;35045;35449;65;77,22
2015-06-30 09:00:00;512;939;5601;7983;380;0;833;4769;5995;87;59;4293;199;3109;4853;3097;35781;35883;66,5;85,02
2015-06-30 10:00:00;506;958;5413;8002;379;0;838;4930;5984;87;59;4606;197;3677;5162;3728;36871;36697;66,21;84,23
2015-06-30 11:00:00;501;960;5498;8038;399;0;845;4965;5980;86;58;4671;165;4433;4966;4368;37432;37259;64,23;80,91
2015-06-30 12:00:00;484;960;5698;8038;396;0;816;3798;5976;85;60;4643;150;5447;4866;5221;36868;36627;60,69;78,56
2015-06-30 13:00:00;491;972;5408;8044;391;0;799;3174;5980;86;60;4613;149;6034;4643;6126;36695;36219;59;75,89
2015-06-30 14:00:00;494;965;5617;8094;389;4;794;3030;5981;85;58;4498;146;6525;4469;6538;36945;36446;58,25;74,73
2015-06-30 15:00:00;488;891;5572;8040;385;0;791;2893;5978;85;56;4283;150;6958;4446;6977;36949;36618;59,61;76,43
2015-06-30 16:00:00;494;941;5535;8125;383;2;795;2520;5979;86;58;3944;159;7197;3898;7172;36159;36039;59,61;75,65
2015-06-30 17:00:00;497;953;5304;8126;388;0;805;2291;5981;87;57;3413;176;7047;3068;7275;35585;35500;59,61;72,4
2015-06-30 18:00:00;500;916;5457;8102;399;0;810;2679;5983;87;57;2527;184;6331;1991;6670;34800;34763;60,69;73,35
2015-06-30 19:00:00;504;913;6045;8124;390;0;827;2683;5988;87;57;1662;209;5963;1111;5883;34217;34513;62,21;74,85
2015-06-30 20:00:00;508;882;6175;8003;399;0;819;2694;5989;87;56;1333;217;6166;730;5998;33684;34409;61,87;74,98
2015-06-30 21:00:00;508;882;5713;7930;385;0;792;1488;5993;88;56;1282;219;6209;653;6260;31350;32103;56,25;69,08
2015-06-30 22:00:00;494;890;5277;6703;272;455;931;2288;7097;42;71;32;243;2387;0;2481;24847;25555;52,85;68,31
2015-06-30 23:00:00;497;936;5253;6619;274;766;876;1180;7096;42;71;32;237;1971;2;2174;22428;23341;49,67;60,52
2015-07-01 00:00:00;487;895;5279;6450;275;852;863;632;7096;43;71;32;233;1531;2;1691;21194;22029;48,95;55,91
2015-07-01 01:00:00;484;899;5128;6366;275;948;863;695;7097;43;72;32;239;1082;0;1280;20675;21456;50;55,9
2015-07-01 02:00:00;489;977;5298;6363;273;1137;863;834;7096;43;71;32;239;768;0;938;20605;21457;47,73;55,89
2015-07-01 03:00:00;502;972;5563;6610;275;1005;875;760;7096;43;70;32;238;660;0;720;21508;22229;51,12;57,6
2015-07-01 04:00:00;498;954;6074;6955;265;420;862;1687;7096;43;69;32;225;693;1;720;24141;25041;60,1;65,88
2015-07-01 05:00:00;493;898;6978;7165;276;34;957;3048;7095;43;60;34;214;915;11;786;29313;29412;66,49;67,38
2015-07-01 06:00:00;495;964;8160;7408;327;0;1082;4412;7096;43;65;40;215;1218;18;1077;33924;33176;68,81;73,42
2015-07-01 07:00:00;494;983;8000;7359;335;0;1182;6837;7095;43;62;355;209;1140;476;1294;35900;35462;79,99;75,59
2015-07-01 08:00:00;502;972;8497;7506;331;0;1180;7384;7096;44;59;984;212;742;1226;944;38572;36783;85,05;79,25
2015-07-01 09:00:00;508;965;8821;7396;338;0;1169;7228;7096;43;64;1598;219;505;1913;609;38411;36950;79,99;84,24
2015-07-01 10:00:00;504;948;9493;7517;345;0;1146;5594;7097;42;66;2132;219;425;2497;437;37699;36399;68,81;82,99
2015-07-01 11:00:00;506;959;9841;7574;347;0;1106;5257;7098;41;68;2453;218;378;2836;405;37101;36154;67,24;82,12
2015-07-01 12:00:00;503;977;9380;7585;348;0;1098;5239;7098;41;65;2614;213;335;2756;384;35692;34823;64,89;76,93
2015-07-01 13:00:00;503;983;8798;7585;346;0;1152;4867;7096;41;68;2609;208;306;2261;361;35344;33974;64,13;75,65
2015-07-01 14:00:00;508;984;8875;7623;345;0;1117;5047;7096;41;72;2194;214;329;1784;387;35214;33804;65,1;74,89
2015-07-01 15:00:00;523;981;9562;7614;350;0;1105;5207;7095;41;75;1068;221;443;919;441;35900;34366;67,24;76,1
2015-07-01 20:00:00;523;979;8899;7606;353;0;1036;7693;7100;42;78;53;223;857;15;861;34856;34465;63,19;76,86
2015-07-01 21:00:00;521;908;7190;7689;356;35;983;6468;7100;43;78;52;221;885;15;1008;31628;31404;61,53;72,44
2015-07-01 22:00:00;485;321;5263;5786;327;199;1382;5035;7101;90;76;118;212;5386;42;5503;30693;30477;53,68;68,18
2015-07-01 23:00:00;485;327;5060;5771;322;817;1349;4230;7104;89;74;116;211;5077;63;5173;28214;27917;51,49;63,07
2015-07-02 00:00:00;479;324;4756;5742;322;1065;1319;3621;7106;89;73;97;210;4736;54;4914;26344;26000;47,44;59,58
2015-07-02 01:00:00;479;302;4720;5658;320;1389;1315;2865;7106;89;74;82;213;4357;43;4467;25389;24985;43,94;59,42
2015-07-02 02:00:00;483;312;4759;5758;319;1523;1275;2714;7108;89;72;71;214;4242;40;4263;24894;24552;42,45;63,38
2015-07-02 03:00:00;482;306;4588;5810;313;1547;1217;2526;7110;89;69;50;213;4045;20;4101;24802;24565;43,94;65,68
2015-07-02 04:00:00;483;326;4798;5915;312;1401;1229;2820;7109;89;70;45;212;3963;15;4016;25453;25206;45,21;68,12
2015-07-02 05:00:00;478;326;4795;5946;316;918;1187;3011;7110;89;71;46;211;3787;24;3841;27127;26677;49,11;68,83
2015-07-02 06:00:00;465;319;4901;6016;315;286;1345;3705;7110;89;71;83;211;3425;147;3551;28707;28515;49,97;76,93
2015-07-02 07:00:00;474;327;5256;6145;317;0;1394;6479;7107;89;71;484;205;3142;807;3212;32025;31978;53,81;80,26
2015-07-02 08:00:00;485;327;5340;6294;318;0;1428;7250;7107;88;72;1212;203;3089;1724;3135;34637;34944;56,62;82,01
2015-07-02 09:00:00;488;293;5214;6237;314;0;1378;7600;7109;88;72;1983;207;2954;2556;3017;35003;35516;55,19;86,42
2015-07-02 10:00:00;483;315;5446;6316;316;0;1395;6704;7109;88;73;2354;208;2907;2892;2918;34437;35128;54,24;87,01
2015-07-02 11:00:00;484;326;5915;6471;316;0;1424;6230;7108;88;74;2264;214;2736;2791;2757;34534;35100;55,74;86,66
2015-07-02 12:00:00;486;308;6056;6434;308;0;1395;6853;7109;87;73;2100;213;2709;2452;2746;33911;34413;53,24;86
2015-07-02 13:00:00;481;313;6238;6460;303;0;1404;5898;7107;87;73;1891;215;2642;1971;2618;32607;33187;51,37;83,25
2015-07-02 14:00:00;479;302;6484;6399;304;0;1411;4930;7105;87;70;1457;216;2916;1493;2833;31885;32346;50,51;82,27
2015-07-02 15:00:00;476;290;6928;6372;304;0;1396;5176;7105;87;73;809;210;3110;967;3122;31802;32009;51,69;82,89
2015-07-02 16:00:00;476;308;7824;6497;304;0;1448;6264;7105;88;74;238;217;3586;379;3480;33090;33214;61,25;82,93
2015-07-02 17:00:00;482;316;8599;6534;307;0;1359;6964;7105;89;77;75;221;4139;169;4059;35475;35297;70,03;78,03
2015-07-02 18:00:00;483;316;8605;6553;311;0;1343;6671;7107;89;76;72;220;4638;49;4709;36076;35951;64,89;76,44
2015-07-02 19:00:00;475;321;8394;6557;308;0;1315;5773;7108;89;75;48;216;4726;19;4822;35918;35617;60;77,01
2015-07-02 20:00:00;458;318;6878;6402;281;0;1307;5588;7109;89;72;43;211;5122;32;4932;34241;34101;55,19;77,23
2015-07-02 21:00:00;462;299;6174;6186;280;0;1290;4752;7108;88;71;40;215;5088;6;5228;31770;31578;53,24;73,87
2015-07-02 22:00:00;486;0;5242;3165;287;497;1585;5935;6829;83;68;613;158;2694;350;2750;27238;26839;47,1;68,28
2015-07-02 23:00:00;480;0;5029;3129;272;1028;1554;5462;6855;83;66;600;156;2568;321;2618;25435;24891;43,76;65,02
2015-07-03 00:00:00;482;0;4641;3022;262;1123;1468;4622;6870;84;66;490;158;2542;272;2541;23894;23455;41,36;65,01
2015-07-03 01:00:00;479;0;4304;2913;261;1286;1381;4381;6873;84;68;257;160;2572;188;2559;23158;22617;37,5;65,75
2015-07-03 02:00:00;476;0;4176;2802;261;1288;1374;4451;6875;83;66;152;159;2554;145;2542;22806;22283;35,13;65,97
2015-07-03 03:00:00;475;0;4253;2817;257;1284;1379;4290;6875;84;67;103;159;2672;74;2610;22751;22263;34,75;65,76
2015-07-03 04:00:00;477;0;4320;2867;250;1166;1398;4239;6875;84;67;55;162;2831;32;2750;23297;22717;37,32;66,58
2015-07-03 05:00:00;483;0;4694;2958;252;1076;1451;4322;6870;83;67;62;158;2884;95;2874;23880;23643;39,99;68,05
2015-07-03 06:00:00;484;0;4612;3018;254;535;1509;4919;6871;84;66;892;158;2863;783;2816;25265;25377;45,09;74,53
2015-07-03 07:00:00;485;0;4311;3081;249;112;1546;5109;6872;84;64;2799;158;2694;2410;2765;27989;28015;48,1;76,09
2015-07-03 08:00:00;469;0;3939;2852;242;0;1504;5092;6873;82;64;4623;148;2542;4157;2486;29935;29367;46,14;78,23
2015-07-03 09:00:00;463;0;4010;2689;244;46;1452;4987;6872;81;64;5226;147;2614;4929;2538;30055;29298;45,1;82,8
2015-07-03 10:00:00;463;0;3946;2551;247;350;1443;4649;6871;80;63;5413;156;2785;5283;2720;29377;28646;45,1;81,65
2015-07-03 11:00:00;469;0;4158;2629;262;729;1449;4625;6871;79;64;5443;156;2759;5256;2805;29243;28414;46;78,44
2015-07-03 12:00:00;471;0;4049;2709;257;949;1456;4763;6870;80;62;5347;155;2426;5127;2552;28429;27723;45,09;72,57
2015-07-03 13:00:00;465;0;4026;2793;249;992;1512;4259;6869;79;64;5093;153;2140;4931;2161;27179;26468;43,4;71,28
2015-07-03 15:00:00;468;0;4486;2852;270;829;1508;4091;6867;81;65;3829;153;1773;3533;1792;25861;25388;43,08;76,05
2015-07-03 16:00:00;484;0;5499;2987;273;734;1553;5624;6862;81;65;2177;147;1794;1957;1753;26225;25464;46,1;74,78
2015-07-03 18:00:00;486;0;6243;3307;274;1;1570;6992;6867;83;67;643;147;2242;449;2127;30351;29742;60,75;71,48
2015-07-03 19:00:00;487;0;6335;3332;275;0;1673;7202;6872;83;67;645;158;2332;365;2375;30263;29813;60;75,44
2015-07-03 20:00:00;482;0;5289;3265;275;0;1568;6836;6871;84;67;625;158;2430;508;2367;29120;28643;53,38;76,74
2015-07-03 21:00:00;480;0;5098;3001;274;131;1531;5742;6872;84;63;608;151;2690;463;2642;27103;26720;48,1;72,16
2015-07-03 22:00:00;350;0;4258;1955;333;535;1194;1618;7091;42;52;125;173;8022;102;8098;23070;23313;41,1;68,5
2015-07-03 23:00:00;349;0;4160;1736;324;1069;1173;1375;7090;43;52;106;163;7734;34;7771;21525;21788;38,4;59,94
2015-07-04 00:00:00;322;0;4207;1667;288;1504;1141;1380;7091;43;51;106;161;7418;13;7339;20698;20900;34,97;59,8
2015-07-04 04:00:00;351;0;4500;2238;311;905;1191;1752;7091;43;51;91;161;6616;1;6638;23578;23413;42,69;57,4
2015-07-04 05:00:00;354;0;4734;2761;359;79;1235;2804;7089;43;51;98;162;6429;40;6424;27463;26962;45,69;57,13
2015-07-04 06:00:00;362;0;4721;3145;387;0;1282;3766;7086;44;52;326;149;6525;376;6459;29688;29116;50,48;68,31
2015-07-04 07:00:00;359;0;4276;3271;398;0;1310;4104;7086;45;52;1274;151;6722;1313;6655;31498;30515;56,19;70,16
2015-07-04 08:00:00;362;0;4026;3173;407;0;1336;3703;7086;43;56;2702;150;7044;2091;6907;32179;31203;57,69;73,01
2015-07-04 09:00:00;360;0;3890;2922;403;0;1377;3431;7085;42;59;3673;153;7249;3443;7242;32581;31334;55,69;75,09
2015-07-04 10:00:00;363;0;3848;2634;403;0;1396;3577;7085;41;60;4018;152;7382;4415;7379;32571;31338;51,15;74,63
2015-07-04 11:00:00;367;0;4068;2626;408;0;1395;3333;7085;43;59;4025;152;7437;4671;7509;32202;31038;49,95;74,52
2015-07-04 12:00:00;367;0;3600;2618;409;0;1332;2705;7085;42;62;3843;151;7987;4246;7769;31110;29966;45,1;72,22
2015-07-04 13:00:00;368;0;3412;2868;403;0;1281;2595;7084;43;64;3659;147;8550;4006;8492;30342;29268;42,95;63,84
2015-07-04 16:00:00;372;0;3434;2714;407;1025;1279;1607;7084;40;66;2025;149;11215;2128;10859;29628;28529;42,95;60,53
2015-07-04 17:00:00;369;0;3702;2566;410;1503;1299;1957;7084;39;64;1172;151;11698;983;11678;29289;28493;43,1;61,18
2015-07-04 21:00:00;353;0;3531;2482;390;336;1227;2003;7090;41;64;140;147;10839;63;10869;27386;27014;40,12;70,3
2015-07-05 22:00:00;513;830;4433;4969;258;306;680;1576;4595;84;69;538;250;7356;475;7549;25089;24928;48,53;60,17
2015-07-05 23:00:00;504;729;4124;4700;257;856;655;2020;4602;84;69;500;251;6863;408;6963;23400;23274;43;56,72
2015-07-06 00:00:00;499;607;4177;4463;255;1520;657;2415;4609;84;69;410;251;6688;348;6607;22287;22212;41;54,75
2015-07-06 01:00:00;502;569;4016;4285;250;1614;662;2337;4662;84;69;390;253;6496;315;6542;21489;21436;40,5;54,32
2015-07-06 07:00:00;503;611;4954;4586;258;1433;687;2704;4764;83;68;2513;250;3583;3113;3715;23097;23047;40,5;78,87
2015-07-06 08:00:00;503;647;4572;4828;257;884;706;2741;4765;84;69;3620;247;3247;4042;3292;25039;24703;42,93;81,29
2015-07-06 09:00:00;498;620;4200;4900;256;139;717;1681;4784;84;69;4336;248;3190;4522;3190;26157;25530;47;86,02
2015-07-06 10:00:00;503;615;4069;5010;259;0;738;1617;4768;83;70;4724;250;3296;4797;3284;26632;25872;51,64;85,79
2015-07-06 11:00:00;498;638;4107;5096;257;0;755;2213;4755;82;69;4825;251;3339;4907;3359;27238;26496;55,53;84,47
2015-07-06 12:00:00;499;649;4177;5096;257;9;748;2225;4741;82;68;4796;251;3502;4805;3502;27149;26750;55,07;80,27
2015-07-06 13:00:00;510;642;3981;4948;254;372;687;2322;4763;82;66;4605;251;3745;4588;3763;26108;25946;44,35;75,72
2015-07-06 14:00:00;504;643;3809;4902;253;615;688;2414;4784;82;66;4240;245;4135;4289;4081;25481;25393;43,99;75,16
2015-07-06 15:00:00;502;641;3563;4747;251;439;690;1851;4806;82;66;3789;251;4915;3820;4592;25371;25231;43,98;75,74
2015-07-06 16:00:00;497;644;3787;4925;253;333;696;1933;4824;83;65;3024;255;5506;3220;5568;25609;25417;44,97;75,63
2015-07-06 17:00:00;485;642;3910;4885;255;177;708;2275;4851;83;67;2206;248;5685;2513;5744;26126;25804;46,97;77,41
2015-07-06 18:00:00;490;653;3977;4821;257;57;727;2672;4877;84;66;1463;247;5783;1391;5835;26857;26281;44,97;77,2
2015-07-06 19:00:00;494;652;4178;4979;250;0;772;3751;4901;84;68;901;255;5808;632;5865;27936;27529;56,07;76,77
2015-07-06 20:00:00;497;641;4355;4918;248;0;778;3898;4927;84;65;748;251;6426;465;6228;28615;28716;61,1;77,8
2015-07-06 21:00:00;493;606;4343;4800;248;52;749;3269;4949;85;66;710;247;6477;387;6584;26905;27036;56,07;72,65
2015-07-06 22:00:00;511;639;7235;8313;353;0;688;2743;5956;86;67;662;238;4177;501;4173;30227;30862;62,7;70,94
2015-07-06 23:00:00;515;642;6433;8239;356;61;675;1860;5956;86;67;659;238;3893;533;4025;28200;28546;60;68,21
2015-07-07 00:00:00;512;643;5986;8199;347;65;671;1177;5953;86;66;647;250;3463;493;3580;26774;27142;50,84;59,13
2015-07-07 01:00:00;510;645;5557;8256;336;148;645;1150;5957;86;66;612;263;3043;489;3092;26001;26365;51;58,18
2015-07-07 02:00:00;517;644;5582;8251;333;174;641;1071;5962;86;67;542;263;2730;467;2782;25706;26040;51,57;58,15
2015-07-07 03:00:00;521;643;5667;8252;336;97;648;1082;5963;86;66;357;267;2567;370;2565;25783;26083;56,9;62,95
2015-07-07 04:00:00;521;643;6003;8262;341;65;660;1833;5961;87;66;124;264;2518;375;2453;27097;27461;62;68,03
2015-07-07 05:00:00;521;647;7100;8256;349;3;679;1984;5961;87;68;179;262;2643;522;2521;29053;29461;62,5;68,32
2015-07-07 06:00:00;524;649;8518;8190;389;0;717;3229;5965;86;66;682;258;2253;1254;2497;31675;32069;65;76,2
2015-07-07 07:00:00;521;648;9392;8147;412;0;741;3710;5966;85;65;2024;253;1605;2526;1711;33962;34415;67,48;79,22
2015-07-07 08:00:00;517;639;9387;8145;420;0;767;4318;5967;83;66;3518;254;1529;3674;1386;35589;36184;68,6;80,73
2015-07-07 09:00:00;512;644;9238;8138;418;0;774;4576;5961;84;63;4129;254;1942;4396;1830;36311;37255;69;85,71
2015-07-07 10:00:00;505;649;9104;8124;411;0;781;5236;5933;87;63;4402;251;2431;4738;2457;37518;38548;69,01;85,87
2015-07-07 11:00:00;504;649;9357;8121;410;0;771;5386;5907;84;63;4485;254;2748;4755;2859;38265;39300;68,09;85,24
2015-07-07 12:00:00;493;643;9598;7877;416;0;744;5038;5895;83;66;4448;255;3016;4468;3019;37945;38838;64,89;82,27
2015-07-07 13:00:00;486;644;9455;7600;409;0;732;4692;5894;86;68;4375;257;3599;4278;3561;37722;38468;63,96;79,97
2015-07-07 14:00:00;487;645;9476;7294;410;0;739;4618;5888;88;65;4592;249;4123;4060;4140;37884;38963;62,7;78,38
2015-07-07 15:00:00;486;644;9556;7268;404;0;715;4027;5888;90;66;4373;250;4606;3817;4507;37824;39068;62,73;78,18
2015-07-07 16:00:00;490;636;9630;7271;416;0;698;3137;5888;88;68;3850;251;5073;3557;5063;37008;38369;61,61;76,88
2015-07-07 17:00:00;498;641;9810;7302;416;0;713;3327;5887;89;69;2982;251;4750;2798;5183;36217;37548;59,69;72,4
2015-07-07 18:00:00;496;698;9540;7315;420;0;709;3803;5890;85;68;1807;250;4611;1688;4694;35411;36535;54,07;67,45
2015-07-07 19:00:00;504;788;9038;7449;421;0;710;3812;5901;85;70;858;253;4824;832;4647;34898;35848;56,4;69,74
2015-07-07 20:00:00;506;847;9036;7497;424;0;694;3525;5916;85;73;620;256;5094;509;5034;34437;35656;59,69;73,05
2015-07-07 21:00:00;498;899;8089;7432;420;0;675;2346;5922;86;74;608;258;5373;449;5263;32086;33383;55;68,74
2015-07-07 22:00:00;503;609;6232;6809;341;0;633;1669;6686;83;69;386;266;3745;387;3634;28546;28682;63,6;67,77
2015-07-07 23:00:00;502;596;5658;6747;338;100;603;854;6683;83;69;344;264;3669;364;3648;26614;26710;61,1;58,46
2015-07-08 00:00:00;510;603;4884;6585;333;539;568;538;6685;83;68;343;246;3764;311;3590;25227;25380;50,72;55,52
2015-07-08 01:00:00;517;603;4582;6377;322;553;563;513;6686;83;69;292;236;3823;298;3596;24423;24595;49,69;54,51
2015-07-08 02:00:00;523;603;4434;6467;325;605;561;606;6691;82;68;134;230;3666;308;3559;24064;24205;49,5;54,22
2015-07-08 03:00:00;528;605;4420;6132;326;605;553;566;6691;83;67;120;242;3765;175;3482;24197;24301;49,95;54,25
2015-07-08 04:00:00;532;781;5024;6079;327;327;584;851;6696;83;68;57;240;3560;73;3600;25619;25805;61;58,4
2015-07-08 05:00:00;540;890;5611;6513;335;259;581;1274;6697;82;67;93;234;3261;210;3310;27075;27380;62,93;58,58
2015-07-08 06:00:00;548;927;6739;6718;339;178;607;2096;6696;83;67;437;244;2661;750;2786;29501;29706;65,03;71,36
2015-07-08 07:00:00;549;945;7661;6805;349;104;670;3464;6692;84;67;1081;251;1809;2008;1828;31974;31994;69,53;75,26
2015-07-08 08:00:00;543;946;8347;6825;375;104;712;4635;6688;83;64;1819;245;1402;3274;1364;33577;33693;70,66;77,7
2015-07-08 09:00:00;541;946;8387;6825;393;107;729;4754;6688;83;70;2574;248;1338;3709;1375;34544;34823;71,51;84,7
2015-07-08 10:00:00;529;953;8329;6823;391;76;731;5283;6683;83;68;2936;257;1461;3965;1611;35369;35778;71,69;85,49
2015-07-08 11:00:00;530;948;8295;6833;386;70;721;5492;6679;84;69;3113;259;1793;3900;1751;35982;36506;71,69;85,33
2015-07-08 12:00:00;523;949;8358;6835;389;0;702;5054;6673;84;69;3103;247;2348;3840;2341;35245;36209;70;83,81
2015-07-08 13:00:00;521;950;8128;6836;384;0;682;4671;6669;84;69;2896;249;2915;3588;3088;34337;35483;69;80,37
2015-07-08 14:00:00;510;950;7781;6844;391;0;671;4410;6662;85;71;2540;263;3692;3237;3677;33856;35154;67,1;79,81
2015-07-08 15:00:00;500;948;7699;6841;385;0;668;3718;6649;84;70;2014;261;4803;2713;4628;33698;34975;66,96;80,07
2015-07-08 16:00:00;494;938;7353;6792;386;0;674;2517;6653;86;70;1351;264;6265;2111;5797;33110;34375;64,5;79,73
2015-07-08 17:00:00;498;887;6861;6693;381;0;661;1421;6658;85;70;688;265;7749;1311;7459;32318;33710;62,52;75,14
